Record Length,2.500000e+03,,  -0.012500000000,  -0.02000,
Sample Interval,1.000000e-05,,  -0.012490000000,  -0.02000,
Trigger Point,1.250000000000e+03,,  -0.012480000000,  -0.02000,
,,,  -0.012470000000,  -0.02000,
,,,  -0.012460000000,  -0.02000,
,,,  -0.012450000000,  -0.02000,
Source,CH1,,  -0.012440000000,  -0.02000,
Vertical Units,V,,  -0.012430000000,  -0.02000,
Vertical Scale,5.000000e-01,,  -0.012420000000,  -0.02000,
Vertical Offset,-1.480000e+00,,  -0.012410000000,  -0.02000,
Horizontal Units,s,,  -0.012400000000,   0.00000,
Horizontal Scale,2.500000e-03,,  -0.012390000000,  -0.02000,
Pt Fmt,Y,,  -0.012380000000,  -0.02000,
Yzero,0.000000e+00,,  -0.012370000000,   0.00000,
Probe Atten,1.000000e+00,,  -0.012360000000,  -0.04000,
Model Number,TDS2002C,,  -0.012350000000,  -0.02000,
Serial Number,C017128,,  -0.012340000000,  -0.02000,
Firmware Version,FV:v24.26,,  -0.012330000000,  -0.02000,
,,,-00.012320000000,  -0.04000,
,,,-00.012310000000,  -0.02000,
,,,-00.012300000000,  -0.02000,
,,,-00.012290000000,  -0.02000,
,,,-00.012280000000,  -0.02000,
,,,-00.012270000000,   0.00000,
,,,-00.012260000000,  -0.02000,
,,,-00.012250000000,  -0.02000,
,,,-00.012240000000,  -0.02000,
,,,-00.012230000000,  -0.02000,
,,,-00.012220000000,   0.00000,
,,,-00.012210000000,  -0.04000,
,,,-00.012200000000,   0.00000,
,,,-00.012190000000,  -0.02000,
,,,-00.012180000000,  -0.02000,
,,,-00.012170000000,  -0.02000,
,,,-00.012160000000,  -0.02000,
,,,-00.012150000000,  -0.02000,
,,,-00.012140000000,  -0.04000,
,,,-00.012130000000,  -0.02000,
,,,-00.012120000000,   0.00000,
,,,-00.012110000000,  -0.04000,
,,,-00.012100000000,  -0.02000,
,,,-00.012090000000,  -0.02000,
,,,-00.012080000000,  -0.02000,
,,,-00.012070000000,  -0.02000,
,,,-00.012060000000,  -0.02000,
,,,-00.012050000000,   0.00000,
,,,-00.012040000000,   0.00000,
,,,-00.012030000000,  -0.02000,
,,,-00.012020000000,  -0.02000,
,,,-00.012010000000,  -0.02000,
,,,-00.012000000000,  -0.02000,
,,,-00.011990000000,  -0.02000,
,,,-00.011980000000,   0.00000,
,,,-00.011970000000,   0.00000,
,,,-00.011960000000,  -0.04000,
,,,-00.011950000000,  -0.02000,
,,,-00.011940000000,  -0.02000,
,,,-00.011930000000,  -0.02000,
,,,-00.011920000000,  -0.04000,
,,,-00.011910000000,  -0.02000,
,,,-00.011900000000,  -0.04000,
,,,-00.011890000000,  -0.02000,
,,,-00.011880000000,  -0.02000,
,,,-00.011870000000,  -0.02000,
,,,-00.011860000000,   0.00000,
,,,-00.011850000000,  -0.02000,
,,,-00.011840000000,  -0.02000,
,,,-00.011830000000,  -0.02000,
,,,-00.011820000000,  -0.02000,
,,,-00.011810000000,  -0.02000,
,,,-00.011800000000,  -0.02000,
,,,-00.011790000000,  -0.02000,
,,,-00.011780000000,  -0.02000,
,,,-00.011770000000,  -0.02000,
,,,-00.011760000000,  -0.02000,
,,,-00.011750000000,  -0.02000,
,,,-00.011740000000,  -0.02000,
,,,-00.011730000000,  -0.02000,
,,,-00.011720000000,  -0.02000,
,,,-00.011710000000,  -0.04000,
,,,-00.011700000000,  -0.02000,
,,,-00.011690000000,  -0.02000,
,,,-00.011680000000,  -0.02000,
,,,-00.011670000000,  -0.04000,
,,,-00.011660000000,  -0.02000,
,,,-00.011650000000,  -0.02000,
,,,-00.011640000000,  -0.02000,
,,,-00.011630000000,  -0.02000,
,,,-00.011620000000,  -0.02000,
,,,-00.011610000000,  -0.02000,
,,,-00.011600000000,  -0.02000,
,,,-00.011590000000,   0.00000,
,,,-00.011580000000,  -0.02000,
,,,-00.011570000000,  -0.02000,
,,,-00.011560000000,  -0.02000,
,,,-00.011550000000,   0.00000,
,,,-00.011540000000,  -0.02000,
,,,-00.011530000000,  -0.02000,
,,,-00.011520000000,  -0.04000,
,,,-00.011510000000,  -0.02000,
,,,-00.011500000000,  -0.02000,
,,,-00.011490000000,  -0.02000,
,,,-00.011480000000,  -0.02000,
,,,-00.011470000000,  -0.02000,
